,BillingLatitude,BillingLongitude,BillingPostalCode,Consortium_Sales_Total,TA_Sales_Total,ExternalName
18093,28.0104,-82.4561,33604,34971104,1925223,Taylor
18094,28.06894,-82.4744,33612,19599768,1326780,Taylor
18095,27.82,-82.62,33703,40666490,2854431,Taylor
18096,27.82,-82.62,33703,23892750,424669,Taylor
18097,27.82,-82.62,33703,47681401,130854,Taylor
18098,27.82,-82.62,33703,34556436,1393597,Taylor
18099,27.8,-82.63,33704,31606904,52825,Taylor
18100,27.82,-82.73,33709,33098129,742536,Taylor
18101,27.98,-82.78,33755,4137708,3035487,Taylor
18102,28.1,-81.91,33805,50113618,1004452,Taylor
18103,28.1,-81.62,33844,45961784,965797,Taylor
18104,27.89455,-81.55673,33853,46401810,1638703,Taylor
18105,27.9,-81.58,33853,27567068,2490524,Taylor
18106,27.90174,-81.58768,33853,7946186,1599411,Taylor
18107,26.62,-81.88,33901,33966805,1877635,Samantha
18108,26.62,-81.88,33901,20720885,2748070,Samantha
18109,26.69,-81.95,33909,40620395,914583,Samantha
18110,26.69,-81.95,33909,46708858,1744748,Samantha
18111,26.53,-81.83,33912,10280228,2717978,Samantha
18112,26.53,-81.83,33912,36233060,2921170,Samantha
18113,26.53875,-81.8539,33912,3143023,2161476,Samantha
18114,26.53,-81.83,33912,10027243,2425792,Samantha
18115,26.85,-82.28,33946,26003251,1018766,Samantha
18116,26.98,-82.10000000000001,33952,18437192,2206125,Samantha
18117,26.76813,-82.04059,33955,523354,1441948,Samantha
18118,26.91,-81.77,33982,39787946,1099132,Samantha
18119,26.12,-81.74,34112,47698508,1523640,Samantha
18120,26.12,-81.74,34112,43192850,1098677,Samantha
18121,26.27,-81.71000000000001,34119,18892673,483499,Samantha
18122,26.27,-81.71000000000001,34119,17862321,377029,Samantha
18123,25.94,-81.73,34145,27976289,2073703,Samantha
18124,27.27,-82.52,34231,36090675,461739,Samantha
18125,27.27,-82.52,34231,46842639,72057,Samantha
18126,27.34,-82.51,34237,43769882,2078649,Samantha
18127,27.33776,-82.50366,34237,8083304,672838,Samantha
18128,27.34,-82.51,34237,13407980,729986,Samantha
18129,27.34,-82.51,34237,33295652,132853,Samantha
18130,27.34,-82.51,34237,9828200,471155,Samantha
18131,29.0574,-82.0484,34420,45722404,2803621,Taylor
18132,28.75,-82.52,34446,44012386,1465054,Taylor
18133,29.08,-82.2,34476,40906386,233393,Taylor
18134,29.08,-82.2,34476,41210955,2815020,Taylor
18135,29.08,-82.2,34476,4329101,2650795,Taylor
18136,29.08,-82.2,34476,49362473,2173614,Taylor
18137,29.11249,-82.21896,34476,18888080,3488169,Taylor
18138,28.19424,-82.47461,34638,31840567,1738434,Taylor
18139,28.27,-82.52,34638,28793598,387925,Taylor
18140,28.27,-82.52,34638,13758769,1236625,Taylor
18141,28.35,-82.69,34667,11569868,3000880,Taylor
18142,28.3,-82.7,34668,19823256,2708171,Taylor
18143,28.3,-82.7,34668,40077343,739820,Taylor
18144,28.3,-82.7,34668,36917170,371199,Taylor
18145,28.04,-82.67,34677,18482152,1256386,Taylor
18146,28.15,-82.68,34688,7843945,235091,Taylor
18147,28.14,-82.78,34689,28018958,1293163,Taylor
18148,28.14,-82.78,34689,35408797,398586,Taylor
18149,28.14,-82.78,34689,7631473,3435832,Taylor
18150,28.14597,-82.75448,34689,38571532,1235505,Taylor
18151,28.14,-82.78,34689,18809349,152831,Taylor
18152,28.0,-82.69,34695,50090284,491686,Taylor
18153,28.0,-82.69,34695,35751647,43953,Taylor
18154,28.0,-82.69,34695,12634902,2780311,Taylor
18155,28.85,-81.9,34731,36868472,3158141,Taylor
18156,28.85334,-81.90713,34731,37561824,1409948,Taylor
18157,28.31,-81.60000000000001,34747,21136864,2786550,Taylor
18158,28.31,-81.60000000000001,34747,48690324,921765,Taylor
18159,28.31,-81.60000000000001,34747,19826866,2491573,Taylor
18160,28.24,-81.28,34769,10332590,335185,Madison
18161,27.45,-80.38,34947,19577705,2549766,Madison
18162,27.23,-80.23,34957,24875840,264723,Madison
18163,27.37,-80.31,34982,24287327,590034,Madison
18164,27.37,-80.31,34982,18522180,3010508,Madison
18165,33.660000000000004,-86.80000000000001,35071,13659368,1910690,Kayla
18166,33.660000000000004,-86.80000000000001,35071,27637990,1291235,Kayla
18167,33.17,-86.26,35150,2424487,2687372,Kayla
18168,33.63,-86.59,35173,42354372,3099682,Kayla
18169,33.63,-86.59,35173,49427119,1426354,Kayla
18170,33.63,-86.59,35173,47651085,768432,Kayla
18171,33.49,-86.81,35205,50020976,2841139,Kayla
18172,33.49,-86.81,35205,11578180,747604,Kayla
18173,33.54,-86.67,35210,50962315,2059926,Kayla
18174,33.27,-87.58,35473,18105573,508718,Kayla
18175,33.27,-87.58,35473,51083235,2658484,Kayla
18176,33.85,-87.27,35504,31419805,3418373,Kayla
18177,33.85,-87.27,35504,25331907,391609,Kayla
18178,33.69,-87.83,35555,18530968,1378330,Kayla
18179,34.910000000000004,-87.27,35610,17937678,164886,Kayla
18180,34.74,-87.64,35661,37693522,1812326,Kayla
18181,34.74,-87.64,35661,10938794,159548,Kayla
18182,34.75927,-87.66869,35661,9302055,12101,Taylor
18183,34.85,-86.74,35749,49951380,1569801,Kayla
18184,34.78728,-86.74904,35757,33149434,2841890,Taylor
18185,34.6,-86.46000000000001,35763,30724107,217287,Kayla
18186,34.76,-86.69,35806,-497658,3141024,Kayla
18187,34.76,-86.69,35806,52063698,1950724,Kayla
18188,34.45,-85.69,35967,13251659,2760585,Kayla
18189,34.45,-85.69,35967,43592516,789151,Kayla
18190,34.45,-85.69,35967,50572766,1513853,Kayla
18191,34.45,-85.69,35967,19696068,2395710,Kayla
18192,31.11,-87.07000000000001,36426,42399557,2648670,Kayla
18193,30.55,-87.7,36567,1991196,1891110,Kayla
18194,30.82,-88.09,36571,48660376,2206107,Kayla
18195,30.86822,-88.03083,36572,16779863,3147475,Taylor
18196,32.730000000000004,-85.57000000000001,36879,13453945,2715463,Kayla
18197,36.56,-87.34,37040,32577439,1737533,Danielle
18198,36.56,-87.34,37040,20011805,1394234,Danielle
18199,36.56,-87.34,37040,11421417,2283297,Danielle
18200,35.88,-86.95,37064,822794,3113836,Danielle
18201,35.88,-86.95,37064,3725793,2867307,Danielle
18202,35.88,-86.95,37064,7659574,2278392,Danielle
18203,35.88,-86.95,37064,22567412,1695510,Danielle
18204,35.88,-86.95,37064,9102473,317914,Danielle
18205,35.88,-86.95,37064,24634357,1537664,Danielle
18206,35.88,-86.95,37064,50291033,2806112,Danielle
18207,36.13,-86.58,37076,28603760,1024314,Danielle
18208,36.11,-86.87,37205,45377823,2781615,Danielle
18209,36.11,-86.87,37205,9039825,778965,Danielle
18210,36.11,-86.87,37205,7300692,1406691,Danielle
18211,36.11,-86.87,37205,50064343,2163196,Danielle
18212,36.05,-86.97,37221,51718195,1298231,Danielle
18213,35.17,-84.86,37311,37152907,2281435,Victoria
18214,35.26,-85.17,37379,1154919,3068327,Danielle
18215,35.050000000000004,-85.29,37403,8764676,2243983,Victoria
18216,35.050000000000004,-85.29,37403,39276404,3139139,Victoria
18217,35.1,-85.18,37416,32686856,46111,Victoria
18218,36.3,-82.38,37604,40998237,2989295,Danielle
18219,36.3,-82.38,37604,9550758,2406896,Danielle
18220,36.3,-82.38,37604,13676623,1241231,Danielle
18221,36.4,-82.46000000000001,37615,35509052,1411220,Danielle
18222,36.4,-82.46000000000001,37615,3907885,1459583,Danielle
18223,36.4,-82.46000000000001,37615,33595615,90007,Danielle
18224,36.4,-82.46000000000001,37615,25284516,2873831,Danielle
18225,36.56,-82.19,37620,18885420,45475,Danielle
18226,36.56,-82.19,37620,39976607,1454216,Danielle
18227,36.56,-82.19,37620,27729331,128862,Danielle
18228,35.96,-83.19,37821,50817076,220077,Danielle
18229,35.6,-84.46000000000001,37874,25247308,2073645,Danielle
18230,35.6,-84.46000000000001,37874,18909007,2352623,Danielle
18231,35.89,-83.57000000000001,37876,38152419,1574824,Danielle
18232,35.97719,-84.00804,37921,11214242,3257730,Megan
18233,35.87,-84.17,37934,45779039,951549,Danielle
18234,35.87,-84.17,37934,38816652,2990427,Danielle
18235,35.87,-84.17,37934,51921157,2963149,Danielle
18236,35.87,-84.17,37934,50585766,1271050,Danielle
18237,35.03,-89.93,38118,21070908,1760088,Danielle
18238,35.08,-89.76,38139,31635841,2149200,Danielle
18239,35.65,-88.12,38363,35902454,3147936,Danielle
18240,35.22,-88.23,38372,35916047,1532964,Danielle
18241,35.22,-88.23,38372,8379148,1461566,Danielle
18242,36.15,-85.5,38501,33082247,2632339,Danielle
18243,36.15,-85.5,38501,42109924,1985471,Danielle
18244,36.15,-85.5,38501,48656281,1893520,Danielle
18245,36.15,-85.5,38501,1661545,2401978,Danielle
18246,36.15,-85.5,38501,45207875,1142572,Danielle
18247,36.15,-85.5,38501,2625835,264893,Danielle
18248,36.15,-85.5,38501,34702341,669675,Danielle
18249,36.15,-85.5,38501,18033283,2397203,Danielle
18250,36.01,-84.87,38558,15208592,1693339,Danielle
18251,34.9344,-88.51704,38834,851230,264853,Jennifer
18252,34.93,-88.51,38834,4942201,2996308,Kayla
18253,33.77,-89.81,38901,31696584,243211,Kayla
18254,33.77,-89.81,38901,9766152,1557946,Kayla
18255,32.37,-90.12,39211,40880494,3405555,Kayla
18256,32.37,-90.12,39211,34597133,290134,Kayla
18257,32.33,-90.16,39216,15997595,2441757,Kayla
18258,32.33,-90.16,39216,1297739,1179058,Kayla
18259,32.33,-90.16,39216,52452218,-21025,Kayla
18260,32.33,-90.16,39216,48343153,2235450,Kayla
18261,32.33,-90.16,39216,45774463,828662,Kayla
18262,32.33,-90.16,39216,30331400,408274,Kayla
18263,32.46,-88.71000000000001,39305,42042969,1636848,Kayla
18264,32.77,-89.10000000000001,39350,30166280,2238153,Kayla
18265,31.69,-89.14,39440,23995527,1927296,Kayla
18266,31.69,-89.14,39440,52120756,2424397,Kayla
18267,30.52,-89.67,39466,39795897,1170609,Kayla
18268,30.41,-88.88,39530,18769127,3504035,Kayla
18269,30.41,-88.88,39530,44948148,2708920,Kayla
18270,31.24,-90.46,39648,41335353,2225214,Kayla
18271,33.45,-88.82000000000001,39759,48673606,1349901,Kayla
18272,30.94,-84.60000000000001,39817,3996013,426778,Victoria
18273,38.15,-85.78,40214,19408674,557539,Alyssa
18274,38.08,-85.85000000000001,40272,-410333,48286,Alyssa
18275,38.2,-84.55,40324,21109976,233460,Alyssa
18276,38.2,-84.55,40324,47419213,3204,Alyssa
18277,37.76,-84.84,40330,46762409,2908811,Alyssa
18278,38.03,-84.89,40342,3073995,174990,Alyssa
18279,38.05,-84.5,40507,43412117,2657931,Alyssa
18280,38.05,-84.5,40507,40366640,3283501,Alyssa
18281,38.05,-84.5,40507,3638866,1779607,Alyssa
18282,38.05,-84.5,40507,41183188,429947,Alyssa
18283,38.05,-84.5,40507,46762432,2608796,Alyssa
18284,38.05,-84.5,40507,12649572,1641911,Alyssa
18285,36.73,-84.16,40769,51302239,2167467,Alyssa
18286,39.08,-84.48,41071,50833241,997847,Alyssa
18287,39.08,-84.48,41071,7680703,539263,Alyssa
18288,38.47,-82.65,41101,610900,2801222,Alexandra
18289,38.47,-82.65,41101,48561227,3206783,Alexandra
18290,38.47,-82.65,41101,48796263,495608,Alexandra
18291,37.01,-88.58,42003,9655843,3292187,Alyssa
18292,37.01,-88.58,42003,39982087,2172597,Alyssa
18293,37.75,-87.11,42301,10073255,1842399,Alyssa
18294,37.75,-87.11,42301,36607211,1559598,Alyssa
18295,37.75,-87.11,42301,37153440,1407797,Alyssa
18296,37.83,-87.58,42420,36216435,3304948,Alyssa
18297,37.83,-87.58,42420,5049641,2598965,Alyssa
18298,37.28,-85.89,42765,16968616,2635053,Alyssa
18299,39.93,-82.47,43008,21986330,214663,Alexandra
18300,40.1,-83.15,43016,13996723,2999807,Alexandra
18301,40.1,-83.15,43016,47158672,3127615,Alexandra
18302,40.1,-83.15,43016,40911053,291753,Alexandra
18303,40.1,-83.15,43016,8155415,3209093,Alexandra
18304,40.1,-83.15,43016,51667742,1375387,Alexandra
18305,40.15,-82.68,43031,44603451,3321513,Alexandra
18306,40.1,-83.27,43064,22347615,587513,Alexandra
18307,39.72,-82.59,43130,34934758,2118030,Alexandra
18308,39.72,-82.59,43130,51496330,3451777,Alexandra
18309,39.72,-82.59,43130,22894082,1176090,Alexandra
18310,39.72,-82.59,43130,27528774,3006092,Alexandra
18311,39.89,-82.76,43147,30361160,2170191,Alexandra
18312,39.89,-82.76,43147,43396363,3209889,Alexandra
18313,39.89,-82.76,43147,30158950,2372329,Alexandra
18314,39.89,-82.76,43147,1540421,786835,Alexandra
18315,40.02,-83.08,43221,25232298,3102083,Alexandra
18316,40.02,-83.08,43221,50802497,1243554,Alexandra
18317,40.02,-83.08,43221,8965775,3374426,Alexandra
18318,40.02,-83.08,43221,2133398,2097109,Alexandra
18319,40.02,-83.08,43221,18059097,486546,Alexandra
18320,40.02,-83.08,43221,48019439,3475612,Alexandra
18321,40.02,-83.08,43221,34418019,507207,Alexandra
18322,40.02,-83.08,43221,8429605,2305469,Alexandra
18323,40.02,-83.08,43221,24554123,2901972,Alexandra
18324,40.02,-83.08,43221,14674577,353756,Alexandra
18325,40.02,-83.08,43221,27669103,1447216,Alexandra
18326,40.09,-82.98,43229,3078788,1973207,Alexandra
18327,40.14,-82.98,43240,43077999,3391847,Alexandra
18328,40.14,-82.98,43240,52299072,1666412,Alexandra
18329,40.14,-82.98,43240,48813133,3239660,Alexandra
18330,40.14,-82.98,43240,17705357,367421,Alexandra
18331,40.14,-82.98,43240,7674149,1991027,Alexandra
18332,40.14,-82.98,43240,46489840,3007589,Alexandra
18333,40.14,-82.98,43240,15093330,2437620,Alexandra
18334,40.44,-83.80000000000001,43324,35156723,1705397,Alexandra
18335,40.68,-83.21000000000001,43337,30359176,2261145,Alexandra
18336,41.35,-83.11,43420,4204143,1317237,Alexandra
18337,41.35,-83.11,43420,45181311,1190377,Alexandra
18338,41.56,-83.42,43447,7249077,759888,Alexandra
18339,41.55,-83.62,43551,40294033,14087,Alexandra
18340,41.55,-83.62,43551,25068012,1069073,Alexandra
18341,41.55,-83.62,43551,8976881,2551486,Alexandra
18342,41.56293,-83.59038,43551,41860096,1669215,Anna
18343,41.55,-83.62,43551,22938775,2068244,Alexandra
18344,41.55,-83.62,43551,42594282,3321993,Alexandra
18345,41.55,-83.62,43551,40529690,2774277,Alexandra
18346,41.71,-83.60000000000001,43613,43800101,1425337,Alexandra
18347,35.99,-86.9,37069,41138709,2177685,Danielle
18348,36.42,-86.80000000000001,37073,28193226,339783,Danielle
18349,36.09,-87.10000000000001,37082,5309354,3186609,Danielle
18350,41.7,-83.65,43623,22651090,2111168,Alexandra
18351,41.7,-83.65,43623,47135441,1495408,Alexandra
18352,41.7,-83.65,43623,46476942,3420998,Alexandra
18353,41.7,-83.65,43623,49701512,2897846,Alexandra
18354,41.7,-83.65,43623,37983028,1987689,Alexandra
18355,41.7,-83.65,43623,12082577,2125112,Alexandra
18356,41.7,-83.65,43623,30563826,961848,Alexandra
18357,41.7,-83.65,43623,43999883,3240929,Alexandra
18358,41.7,-83.65,43623,2406419,3335715,Alexandra
18359,41.7,-83.65,43623,18932102,261396,Alexandra
18360,41.7,-83.65,43623,173797,1694099,Alexandra
18361,40.36,-80.64,43952,22500044,768839,Alexandra
18362,40.36,-80.64,43952,16870692,2849,Alexandra
18363,40.36,-80.64,43952,45696770,443628,Alexandra
18364,40.39,-81.08,43988,6162170,2831557,Alexandra
18365,41.400000000000006,-82.23,44001,35999588,1558790,Alexandra
18366,41.400000000000006,-82.23,44001,40720394,647470,Alexandra
18367,35.78,-86.49,37128,46642436,2006112,Danielle
18368,35.74,-86.92,37174,22256196,1472039,Danielle
18369,41.45,-81.07000000000001,44062,30725411,924652,Alexandra
18370,36.07,-86.79,37220,52435838,3267939,Danielle
18371,35.49,-85.01,37321,37429887,1766389,Danielle
18372,41.65,-81.43,44095,17736815,746279,Alexandra
18373,41.47,-81.85000000000001,44116,22638842,116302,Alexandra
18374,41.47,-81.85000000000001,44116,47048409,158650,Alexandra
18375,41.47,-81.85000000000001,44116,5737093,2034397,Alexandra
18376,41.47,-81.85000000000001,44116,43358668,2772144,Alexandra
18377,41.47,-81.85000000000001,44116,16901791,638909,Alexandra
18378,35.06,-85.09,37363,12278672,2564988,Victoria
18379,35.68,-84.86,37381,44068290,1411241,Danielle
18380,41.5,-81.47,44124,37524753,2185072,Alexandra
18381,41.5,-81.47,44124,39603091,3401087,Alexandra
18382,41.5,-81.47,44124,26759762,1592741,Alexandra
18383,41.5,-81.47,44124,14281819,1225432,Alexandra
18384,41.5,-81.47,44124,29784494,2574275,Alexandra
18385,41.5,-81.47,44124,16620545,175282,Alexandra
18386,41.5,-81.47,44124,2326612,1850047,Alexandra
18387,41.5,-81.47,44124,52006649,136783,Alexandra
18388,41.5,-81.47,44124,33637782,3006596,Alexandra
18389,41.5,-81.47,44124,31288787,1877179,Alexandra
18390,41.5,-81.47,44124,45707612,2272989,Alexandra
18391,41.50942,-81.45194,44124,30739225,1640577,Anna
18392,41.5,-81.47,44124,21150870,8739,Alexandra
18393,35.03,-85.15,37421,43825834,1357615,Victoria
18394,35.03,-85.15,37421,50998721,1147240,Victoria
18395,35.03,-85.15,37421,35670822,1553651,Victoria
18396,35.03,-85.15,37421,15500219,3186854,Victoria
18397,35.03,-85.15,37421,27277908,3463614,Victoria
18398,35.03,-85.15,37421,5227124,176100,Victoria
18399,35.03,-85.15,37421,43554125,1675369,Victoria
18400,35.03,-85.15,37421,51083977,1964497,Victoria
18401,35.03,-85.15,37421,17699579,1610416,Victoria
18402,35.03,-85.15,37421,1055742,2408930,Victoria
18403,35.03,-85.15,37421,24446168,-6281,Victoria
18404,41.41,-81.61,44125,25102784,1925140,Alexandra
18405,41.41,-81.61,44125,49365045,3404491,Alexandra
18406,41.38,-81.79,44130,3918612,2333707,Alexandra
18407,41.38,-81.79,44130,51100488,1706775,Alexandra
18408,41.38,-81.79,44130,43085585,1497686,Alexandra
18409,41.38,-81.79,44130,7127664,705995,Alexandra
18410,41.38,-81.79,44130,44825808,3271879,Alexandra
18411,41.38,-81.79,44130,48096526,2087280,Alexandra
18412,36.53668,-82.52477,37664,6519006,1827683,Megan
18413,36.52,-82.5,37664,11295751,1612864,Danielle
18414,35.96,-84.29,37830,30465103,183671,Danielle
18415,35.87,-83.77,37865,30269270,3012191,Danielle
18416,36.45,-83.57000000000001,37879,33911815,2455346,Danielle
18417,36.01,-83.98,37912,9195998,706070,Danielle
18418,36.06,-83.92,37918,52247052,2595912,Danielle
18419,36.06,-83.92,37918,47351694,578967,Danielle
18420,35.18,-89.76,38016,43825156,1405597,Danielle
18421,36.05202,-89.40581,38024,31597181,638384,Megan
18422,36.03,-89.38,38024,22902853,324043,Danielle
18423,36.19,-85.43,38506,49446297,1334230,Danielle
18424,36.05,-85.01,38571,6528568,2331529,Danielle
18425,34.82,-89.98,38632,11447989,28346,Kayla
18426,34.95,-89.82000000000001,38654,712293,2189674,Kayla
18427,34.28,-88.67,38804,18579239,2480621,Kayla
18428,32.28,-90.0,39042,27700600,1590376,Kayla
18429,32.33,-90.33,39056,36580949,1988216,Kayla
18430,31.67,-88.64,39367,50663419,3349553,Kayla
18431,30.38,-89.06,39507,28520481,915976,Kayla
18432,30.49,-88.96000000000001,39532,12709518,412846,Kayla
18433,37.81,-85.46000000000001,40004,1383505,1407657,Alyssa
18434,37.81,-85.46000000000001,40004,32733320,2870989,Alyssa
18435,38.14,-85.69,40219,24164242,2452020,Alyssa
18436,38.09,-85.65,40229,25984425,432530,Alyssa
18437,38.09,-85.65,40229,32867939,1503774,Alyssa
18438,38.27,-85.45,40245,27631985,1963999,Alyssa
18439,38.29333,-85.44113,40245,17535250,541260,Alyssa
18440,38.13,-85.58,40291,5329579,1284196,Alyssa
18441,37.87,-84.58,40356,23674934,-1767,Alyssa
18442,36.93,-84.10000000000001,40701,31204202,17214,Alyssa
18443,37.12,-84.08,40741,16588612,1017843,Alyssa
18444,37.12,-84.08,40741,36274967,1604483,Alyssa
18445,37.12,-84.08,40741,35109019,2805488,Alyssa
18446,37.03,-84.12,40744,48972161,1053963,Alyssa
18447,37.08,-88.88,42053,11636051,1211679,Alyssa
18448,36.97,-86.44,42104,6964624,1715670,Alyssa
18449,36.85,-87.49,42240,23116051,2453377,Alyssa
18450,36.85,-87.49,42240,51313218,966284,Alyssa
18451,36.85,-87.49,42240,37335122,1880493,Alyssa
18452,36.85,-87.49,42240,2788658,2863062,Alyssa
18453,37.76,-87.05,42303,36670144,1962410,Alyssa
18454,37.4,-86.87,42320,52563157,1394425,Alyssa
18455,40.02,-82.80000000000001,43004,22225912,2596628,Alexandra
18456,40.23,-83.37,43040,39230754,1267156,Alexandra
18457,40.23,-83.37,43040,44296700,1613386,Alexandra
18458,39.89,-82.41,43076,32446068,3090147,Alexandra
18459,39.53,-83.43,43160,41006836,952161,Alyssa
18460,39.53,-83.43,43160,5266800,2443500,Alyssa
18461,39.53,-83.43,43160,37851992,2549894,Alyssa
18462,39.53,-83.43,43160,43812344,734084,Alyssa
18463,40.12,-83.03,43235,2990292,2799049,Alexandra
18464,40.12,-83.03,43235,33138684,28427,Alexandra
18465,40.12,-83.03,43235,35674124,3093983,Alexandra
18466,40.11824,-83.00688,43235,39140314,1677635,Alyssa
18467,40.12,-83.03,43235,21737795,3098922,Alexandra
18468,40.12,-83.03,43235,7225906,2992796,Alexandra
18469,40.12,-83.03,43235,29116654,2781448,Alexandra
18470,40.12,-83.03,43235,44033497,1419038,Alexandra
18471,40.25,-83.75,43357,46093404,3435339,Alexandra
18472,41.5,-82.93,43452,18807997,86607,Alexandra
18473,41.5,-82.93,43452,15860707,2027198,Alexandra
18474,41.47,-84.54,43506,21470212,2289385,Alexandra
18475,41.47,-84.54,43506,21565440,451729,Alexandra
18476,41.24,-84.12,43527,2571424,628761,Alexandra
18477,41.65,-83.54,43604,26592848,2607883,Alexandra
18478,41.65,-83.54,43604,51951933,1846708,Alexandra
18479,41.65,-83.54,43604,25730411,49602,Alexandra
18480,41.61,-81.5,44132,24919710,383869,Alexandra
18481,41.4246,-81.76182,44144,11514111,110,Anna
18482,41.16,-81.52,44223,45759211,1550160,Alexandra
18483,41.16,-81.52,44223,37568232,111998,Alexandra
18484,41.66,-83.58,43606,37917604,2230273,Alexandra
18485,41.66,-83.58,43606,18858401,841466,Alexandra
18486,41.66,-83.58,43606,8097695,675486,Alexandra
18487,41.66,-83.58,43606,41832004,1085553,Alexandra
18488,41.23,-81.73,44233,7718352,2858886,Alexandra
18489,41.14,-81.36,44240,42048602,603341,Alexandra
18490,41.02,-81.73,44281,33964294,1782323,Alexandra
18491,41.02,-81.73,44281,29926877,673424,Alexandra
18492,41.02,-81.73,44281,22673380,2046698,Alexandra
18493,41.02,-81.73,44281,34870836,1438479,Alexandra
18494,41.43,-81.38,44022,40085908,1389329,Alexandra
18495,41.43,-81.38,44022,47999386,3351955,Alexandra
18496,41.44,-82.18,44052,42972590,3266712,Alexandra
18497,41.77,-81.05,44057,38303850,1402028,Alexandra
18498,41.77,-81.05,44057,19651433,2753759,Alexandra
18499,41.41,-82.31,44089,8422003,3017741,Alexandra
18500,41.46,-81.79,44111,19339228,483910,Alexandra
18501,41.46,-81.79,44111,6350919,1585874,Alexandra
18502,41.50058,-81.70334,44113,30993020,955886,Anna
18503,41.48,-81.7,44113,12926509,2143449,Alexandra
18504,41.48,-81.7,44113,4406787,3443327,Alexandra
18505,41.48,-81.7,44113,26511849,1387239,Alexandra
18506,41.5,-81.56,44118,24466668,229664,Alexandra
18507,41.5,-81.56,44118,40340226,2467067,Alexandra
18508,41.44,-81.85000000000001,44126,8831792,3399811,Alexandra
18509,41.44,-81.85000000000001,44126,40567882,1112287,Alexandra
18510,41.44,-81.85000000000001,44126,14550593,813049,Alexandra
18511,41.44,-81.85000000000001,44126,28020631,2624561,Alexandra
18512,41.48,-81.92,44140,52560760,2901914,Alexandra
18513,41.48,-81.92,44140,6921483,1465864,Alexandra
18514,40.88,-80.68,44408,19206285,1572382,Alexandra
18515,40.88,-80.68,44408,6024622,1209061,Alexandra
18516,41.16,-80.56,44425,44034413,503872,Alexandra
18517,40.52,-81.47,44622,10939352,1383448,Alexandra
18518,40.52,-81.47,44622,51674938,3004847,Alexandra
18519,40.72,-81.10000000000001,44657,50455877,3427159,Alexandra
18520,40.81,-81.38,44703,43609856,2651610,Alexandra
18521,40.85,-81.45,44718,36212631,318878,Alexandra
18522,40.85,-81.45,44718,20332195,1857100,Alexandra
18523,40.85,-81.45,44718,14652098,1365271,Alexandra
18524,40.85,-81.45,44718,16774862,2288130,Alexandra
18525,40.85,-81.45,44718,10148162,561570,Alexandra
18526,40.85,-81.45,44718,45893038,3223779,Alexandra
18527,40.85,-81.45,44718,3947325,664043,Alexandra
18528,40.85,-81.45,44718,17559632,427350,Alexandra
18529,40.85,-81.45,44718,11655843,2603275,Alexandra
18530,40.85,-81.45,44718,8459033,2762339,Alexandra
18531,40.85,-81.45,44718,17833905,1682941,Alexandra
18532,40.85,-81.45,44718,44765375,-27264,Alexandra
18533,40.85,-81.45,44718,50878368,368186,Alexandra
18534,40.85,-81.45,44718,27739806,2233159,Alexandra
18535,40.84581,-81.4351,44718,25209298,1562471,Anna
18536,41.13,-83.29,44809,39133203,2443859,Anna
18537,41.27,-82.84,44811,37062467,2390049,Alexandra
18538,41.39,-82.56,44839,43180879,572461,Alexandra
18539,40.96,-82.85000000000001,44854,22063573,3292222,Alexandra
18540,40.76,-82.52,44902,31465898,2838580,Alexandra
18541,40.76,-82.52,44902,25834893,2990543,Alexandra
18542,39.41,-84.65,45013,2186607,1839978,Alyssa
18543,39.51269,-84.3874,45044,23142349,3168064,Alyssa
18544,39.5,-84.37,45044,30256370,2956013,Alyssa
18545,39.5,-84.37,45044,41680043,433339,Alyssa
18546,39.02,-84.21000000000001,45102,25288193,-31609,Alyssa
18547,39.17,-84.28,45150,42760014,3354558,Alyssa
18548,39.17,-84.28,45150,11052570,1194569,Alyssa
18549,39.17,-84.28,45150,9284014,1210971,Alyssa
18550,39.13,-84.43,45208,46203766,599797,Alyssa
18551,39.13,-84.43,45208,52606644,3412503,Alyssa
18552,39.07,-84.39,45230,-45518,1840399,Alyssa
18553,39.07,-84.39,45230,24560586,1556257,Alyssa
18554,39.07,-84.39,45230,27170061,3039755,Alyssa
18555,39.07,-84.39,45230,697946,1548444,Alyssa
18556,39.07,-84.39,45230,719885,1620697,Alyssa
18557,39.07,-84.39,45230,-81257,299866,Alyssa
18558,39.07,-84.39,45230,22511809,2074827,Alyssa
18559,39.19,-84.34,45243,3535789,1824790,Alyssa
18560,39.19,-84.34,45243,16350420,1981091,Alyssa
18561,39.11,-84.33,45244,41251194,1616015,Alyssa
18562,39.06,-84.33,45255,21639259,1283491,Alyssa
18563,39.06,-84.33,45255,29736242,360262,Alyssa
18564,39.06,-84.33,45255,14698069,1884944,Alyssa
18565,39.06,-84.33,45255,4633459,2435080,Alyssa
18566,39.83,-84.41,45309,19538270,3114651,Alyssa
18567,39.8,-84.01,45324,11613526,1222197,Alyssa
18568,39.8,-84.01,45324,5722746,2681582,Alyssa
18569,39.96,-84.18,45371,36627760,208076,Alyssa
18570,39.96,-84.18,45371,4800238,328867,Alyssa
18571,39.87,-84.19,45377,40536316,2296563,Alyssa
18572,39.87,-84.19,45377,50516646,792928,Alyssa
18573,39.72,-84.03,45434,3280919,2185297,Alyssa
18574,39.72,-84.03,45434,45367528,3436880,Alyssa
18575,39.7,-84.22,45439,15924640,1600494,Alyssa
18576,39.7,-84.22,45439,41830732,2132982,Alyssa
